-0.016033432320253796, 0.010222053629929131, -0.0014293613699766885, 0.005651863062339467, 0.0010664138328910428, -0.006914271866977447
-0.016520571570363036, -0.0013742987851382228, 0.005836243280245989, 0.005474730852652708, 0.003430025456525887, -0.006216472104683315
-0.0172521011226595, -0.0123058602079972, 0.012830477465201884, 0.005345955927329336, 0.005786713076305452, -0.005577073243303439
-0.018236858128732405, -0.022338775746744935, 0.019417838785658403, 0.005270924295260049, 0.008105782391118659, -0.005010872279529476
-0.019478918782496118, -0.03126339251124012, 0.025473937678221172, 0.005250470125744404, 0.010357071541675294, -0.0045284170046264935
-0.020978428505047914, -0.03890046489941014, 0.030889067714470277, 0.005280389807516853, 0.012511706024793609, -0.0041354897027180695
-0.022732181827457364, -0.045106699276851445, 0.03557134772859082, 0.0053512399427616385, 0.014542761923603372, -0.00383280852935797
-0.024733886217054617, -0.049779430638449085, 0.039449329124791314, 0.005448452029622419, 0.016425814485983944, -0.0036159727575562845
-0.02697408215442927, -0.05286021801258085, 0.0424739787064786, 0.005552775950933477, 0.018139359017537476, -0.003475664447653164
-0.029439727342076866, -0.05433716397165604, 0.04461996598082766, 0.005641041891600967, 0.019665100786029694, -0.0033981036925864625
-0.03211348595467271, -0.05424580434594831, 0.045886205837475734, 0.005687208842113491, 0.020988120924822117, -0.003365739602635377
-0.0349727982566048, -0.052668468703799855, 0.04629563399862817, 0.005663649483414505, 0.02209693549140648, -0.0033581458851792323
-0.037988839573450006, -0.04973207444898404, 0.045894221318978246, 0.005542607253105598, 0.02298347261708812, -0.003353078766602885
-0.04112550104492786, -0.04560438382188586, 0.0447492594427927, 0.00529775201542446, 0.023642996323174997, -0.0033276464229839045
-0.044338532830391054, -0.04048881977385621, 0.0429469728206912, 0.004905755588506715, 0.02407400513731944, -0.003259533486407621
-0.04757498945297356, -0.034617998262407246, 0.04058953253905832, 0.004347807366530022, 0.024278129704629784, -0.0031282219474681305
-0.05077311323990105, -0.02824618374149065, 0.03779156710451892, 0.00361099343643195, 0.024260046215879728, -0.002916150631954104
-0.05386278120643973, -0.021640907079692094, 0.03467628287832008, 0.0026894687970851583, 0.024027412361756196, -0.0026097584733717058
-0.05676661347765874, -0.01507400607271158, 0.031371320943326106, 0.0015853599519125143, 0.023590821726249215, -0.0022003612995716367
-0.05940179449835384, -0.008812368198033639, 0.028004488106230185, 0.0003093443577990476, 0.02296376310930783, -0.001684818005275841
-0.06168259810096192, -0.00310867457968947, 0.024699506908557982, -0.0011191345538178645, 0.0221625643138243, -0.0010659504635632674
-0.06352354244308205, 0.0018075449591471791, 0.021571930469419645, -0.002672042676303019, 0.021206296389157164, -0.0003526923197269355
-0.06484303824867337, 0.005738237765845283, 0.018725361620750888, -0.004313329936180314, 0.020116615064731298, 0.00044004611400597874
-0.06556734157031922, 0.008524238257515653, 0.016248103981186663, -0.005999896547218911, 0.018917520524577864, 0.0012917975108761538
-0.065634586633712, 0.01005148322581607, 0.014210357203953094, -0.007682925850970232, 0.017635022809045622, 0.0021772308747141566
-0.06499865632074116, 0.010255781771462875, 0.012662049814466645, -0.009309542112722394, 0.016296706868480428, 0.0030670969688868454
-0.06363264670758714, 0.009125926039090935, 0.011631381704464925, -0.01082473691381043, 0.014931198940255913, 0.003929393983380821
-0.06153169886500707, 0.006704970370031779, 0.011124127404540317, -0.012173495600164563, 0.013567544309336812, 0.004730711524926062
-0.05871500566855737, 0.003089550877705079, 0.011123732685083319, -0.013303044769342685, 0.012234514212950314, 0.00543770090398322
-0.05522684970182331, -0.0015728306524747813, 0.01159221864959312, -0.014165132412896382, 0.0109598652924213, 0.00601860972636682
-0.051136585715402146, -0.007088569281273294, 0.012471884917690251, -0.014718244865109026, 0.009769577991730215, 0.006444809926895736
-0.046537542704955574, -0.013224696602422113, 0.013687774579072116, -0.01492966051385971, 0.00868710032466641, 0.006692242506967319
-0.04154487822249777, -0.01971743830006423, 0.015150829032805499, -0.01477724006672202, 0.0077326206021511, 0.006742701460624139
-0.03629246065242931, -0.026282335677154614, 0.016761622654458123, -0.014250857287873328, 0.006922388610267341, 0.006584884788601766
